user_id,gender,birth_year,current_age,generation_age,yearly_income,credit_score,credit_score_group,latitude,longitude
361,Male,1976,43,gen X,39052,804,excellent,33.91,-118.34
1659,Female,1926,94,silent generation,40787,782,very good,42.26,-88.13
289,Female,1997,22,gen Z,22876,685,good,29.76,-95.38
737,Female,1958,61,baby boomer,30359,758,very good,42.33,-122.79
1733,Female,1972,47,gen X,26130,498,poor,36.73,-84.16
278,Male,1960,59,baby boomer,193768,686,good,29.76,-95.38
618,Male,1987,32,millennials,27795,701,good,33.92,-118.2
753,Female,1967,53,gen X,31688,605,fair,33.24,-87.59
489,Male,1983,36,millennials,36753,684,good,40.87,-97.59
90,Male,1956,63,baby boomer,12796,644,fair,28.37,-80.75
1264,Female,1987,32,millennials,30737,815,excellent,36.8,-97.29
18,Male,1989,30,millennials,64340,637,fair,39.17,-77.26
376,Female,1969,50,gen X,57975,773,very good,39.8,-74.62
579,Male,1989,30,millennials,39520,772,very good,44.02,-88.16
218,Female,1960,59,baby boomer,34190,810,excellent,40.76,-74.03
1320,Female,1991,28,millennials,26513,604,fair,34.02,-118.28
42,Female,1941,78,silent generation,8526,684,good,30.84,-83.27
1170,Female,1980,40,millennials,40867,694,good,35.4,-80.43
1531,Male,1985,34,millennials,29594,792,very good,34.47,-85.34
1275,Female,1984,35,millennials,23238,611,fair,34.04,-118.29
26,Female,1970,49,gen X,41071,685,good,40.68,-80.27
1937,Female,1955,65,baby boomer,17056,667,fair,38.78,-90.7
1177,Female,1983,36,millennials,64672,695,good,39.67,-75.75
1032,Female,1957,62,baby boomer,26975,673,good,36.81,-119.71
397,Female,1989,30,millennials,20424,770,very good,39.95,-75.16
566,Female,1959,60,baby boomer,46244,814,excellent,42.79,-83.62
1581,Female,1981,38,millennials,44334,684,good,38.42,-90.36
1332,Male,1956,63,baby boomer,71909,712,good,41.0,-73.66
1648,Female,1953,66,baby boomer,185909,621,fair,40.76,-74.59
17,Male,1943,76,silent generation,21867,759,very good,35.73,-81.32
349,Female,1979,40,gen X,43229,685,good,40.84,-81.63
1200,Male,1956,64,baby boomer,24420,685,good,29.76,-95.38
228,Female,1966,54,gen X,31655,623,fair,28.55,-82.39
484,Female,1936,84,silent generation,66745,718,good,42.7,-71.11
1099,Male,1997,22,gen Z,41214,763,very good,46.86,-96.75
1480,Male,1970,49,gen X,49756,705,good,35.11,-106.62
1449,Male,1953,66,baby boomer,28104,751,very good,32.61,-83.63
1417,Female,1965,54,gen X,52680,835,excellent,42.63,-83.61
267,Female,1958,61,baby boomer,27733,765,very good,37.96,-83.82
373,Male,1959,61,baby boomer,21397,812,excellent,40.59,-84.95
1772,Male,1972,47,gen X,50163,761,very good,34.09,-117.58
1418,Female,1994,25,millennials,26939,752,very good,44.13,-89.52
1774,Male,1967,52,gen X,42129,758,very good,44.96,-93.26
964,Female,1971,48,gen X,45422,689,good,40.84,-73.99
72,Male,1982,37,millennials,41401,580,fair,46.51,-112.12
6,Female,2000,19,gen Z,55854,782,very good,32.88,-117.13
1527,Female,1953,66,baby boomer,50523,578,poor,43.32,-71.18
1433,Male,1946,73,baby boomer,48060,581,fair,30.68,-88.04
1785,Male,1979,40,gen X,25861,607,fair,25.92,-97.48
1476,Female,1990,29,millennials,44688,716,good,40.71,-74.06
455,Female,1979,41,gen X,49776,684,good,40.66,-73.73
1553,Male,1998,21,gen Z,86042,701,good,41.24,-81.45
532,Male,1993,27,millennials,48484,775,very good,38.53,-90.0
1092,Male,1965,54,gen X,47814,720,good,41.01,-75.99
1819,Female,1999,20,gen Z,35559,672,good,30.58,-91.15
528,Male,1981,38,millennials,40478,718,good,42.78,-96.16
328,Male,1974,45,gen X,36323,700,good,35.19,-80.83
1282,Female,1985,34,millennials,41249,695,good,45.76,-108.57
783,Male,1957,62,baby boomer,29769,693,good,35.31,-106.55
1325,Female,1996,23,gen Z,307018,745,very good,37.44,-122.2
687,Male,1999,20,gen Z,36264,725,good,42.24,-84.4
1693,Female,1983,36,millennials,74016,702,good,33.61,-111.89
1542,Female,1973,46,gen X,55565,731,good,41.47,-81.67
36,Male,1988,31,millennials,50242,722,good,37.23,-80.42
360,Male,1976,43,gen X,46278,791,very good,39.22,-74.8
555,Male,1988,31,millennials,43724,514,poor,38.03,-85.34
136,Female,2001,18,gen Z,64504,695,good,38.22,-85.74
603,Female,1978,42,gen X,44624,611,fair,35.48,-97.26
1794,Male,1970,49,gen X,75137,631,fair,29.45,-98.5
329,Male,1949,70,baby boomer,36724,701,good,34.39,-119.51
1181,Male,1958,61,baby boomer,51581,810,excellent,35.4,-80.59
598,Male,1972,47,gen X,43144,628,fair,44.22,-71.74
990,Female,1929,91,silent generation,27150,737,good,30.09,-90.99
1777,Male,1972,47,gen X,62432,741,very good,38.83,-77.21
998,Male,2001,18,gen Z,28006,703,good,34.08,-117.46
1872,Male,1957,62,baby boomer,67470,804,excellent,33.95,-84.54
1743,Female,2002,18,gen Z,52315,774,very good,39.19,-96.59
1000,Female,1999,20,gen Z,54424,687,good,41.93,-71.29
1708,Male,1997,22,gen Z,45254,850,excellent,37.48,-97.24
799,Female,1985,34,millennials,31525,686,good,42.88,-78.85
144,Female,1975,44,gen X,32330,835,excellent,34.5,-93.05
781,Male,1989,30,millennials,33993,602,fair,32.33,-106.75
1572,Female,1979,40,gen X,18935,658,fair,30.68,-88.04
793,Female,1946,73,baby boomer,42593,703,good,26.14,-80.13
1681,Male,1998,21,gen Z,65058,746,very good,38.63,-90.24
1179,Female,1969,50,gen X,49570,752,very good,36.67,-76.3
114,Female,1972,47,gen X,34441,725,good,34.18,-118.39
271,Female,1989,30,millennials,42101,685,good,45.65,-122.66
1107,Female,1949,71,baby boomer,40516,698,good,42.23,-76.34
517,Male,1986,33,millennials,24009,811,excellent,42.31,-83.21
624,Male,1987,33,millennials,37579,710,good,42.89,-85.72
1215,Female,1967,53,gen X,42152,751,very good,32.84,-116.88
1992,Female,1956,63,baby boomer,23725,710,good,36.61,-89.81
968,Female,1998,21,gen Z,29475,722,good,42.88,-78.85
19,Female,1937,82,silent generation,34903,630,fair,34.41,-119.7
1605,Male,1980,39,millennials,39336,690,good,39.5,-84.37
463,Female,1987,32,millennials,40256,719,good,40.71,-73.99
1365,Male,2002,18,gen Z,54547,751,very good,38.23,-122.56
809,Female,1965,54,gen X,85596,618,fair,41.76,-88.15
590,Male,1982,37,millennials,35060,724,good,34.17,-86.83
1904,Male,1951,69,baby boomer,30983,757,very good,35.95,-95.38
545,Male,1964,55,baby boomer,45707,715,good,40.67,-89.54
789,Female,1976,43,gen X,49788,690,good,39.59,-75.17
742,Female,1950,69,baby boomer,50753,698,good,38.74,-77.48
612,Female,1931,88,silent generation,16296,838,excellent,39.09,-84.51
536,Male,1998,21,gen Z,31077,789,very good,42.93,-74.62
523,Female,1992,27,millennials,38487,773,very good,42.77,-86.1
928,Female,1960,59,baby boomer,32347,784,very good,29.76,-95.38
1642,Female,1982,37,millennials,40470,731,good,39.96,-74.06
495,Male,1970,49,gen X,38028,831,excellent,43.04,-76.14
166,Female,1936,83,silent generation,25567,665,fair,39.15,-75.51
1277,Male,1987,33,millennials,51848,692,good,43.1,-76.21
718,Male,1971,48,gen X,29081,655,fair,41.64,-85.41
1962,Male,1985,34,millennials,92375,712,good,41.8,-87.92
133,Female,1988,31,millennials,62692,698,good,33.95,-84.54
682,Male,1961,58,baby boomer,35229,724,good,40.69,-111.99
795,Female,1979,40,gen X,75918,759,very good,32.79,-96.76
1849,Female,1980,39,millennials,41483,721,good,47.13,-122.4
1732,Female,1969,50,gen X,53810,637,fair,37.77,-122.21
167,Female,1994,26,millennials,38036,743,very good,35.88,-80.01
1496,Male,1999,20,gen Z,48747,713,good,41.75,-70.61
853,Female,1990,29,millennials,75070,723,good,42.46,-83.37
237,Male,1977,42,gen X,58584,563,poor,37.96,-121.76
769,Female,1966,53,gen X,39974,644,fair,36.2,-81.66
2,Male,1971,48,gen X,27447,673,good,40.84,-73.87
313,Female,1987,32,millennials,33548,693,good,36.73,-95.94
1624,Male,1996,23,gen Z,42200,769,very good,40.07,-80.89
958,Female,2001,18,gen Z,33459,705,good,32.38,-83.35
989,Male,1941,78,silent generation,113514,727,good,38.87,-77.4
1562,Female,1982,38,millennials,25524,759,very good,36.26,-94.69
1983,Male,1969,50,gen X,141161,773,very good,33.55,-117.78
1091,Female,1987,32,millennials,53890,656,fair,39.3,-76.61
759,Male,1959,60,baby boomer,74550,687,good,35.92,-86.84
779,Female,1938,81,silent generation,32669,755,very good,33.77,-96.67
105,Male,1965,54,gen X,37579,742,very good,41.47,-75.57
1618,Male,1966,53,gen X,70634,682,good,40.91,-73.82
1168,Male,1968,51,gen X,109673,505,poor,40.67,-74.42
1237,Female,1973,46,gen X,32150,717,good,42.37,-87.86
699,Male,1978,42,gen X,45475,698,good,41.48,-91.57
646,Female,1981,38,millennials,43634,786,very good,41.47,-81.67
499,Male,1996,23,gen Z,37769,742,very good,40.71,-73.99
1403,Male,1945,74,silent generation,24545,753,very good,37.94,-77.65
631,Female,1936,83,silent generation,33811,682,good,35.46,-97.51
1070,Male,1958,61,baby boomer,51528,745,very good,42.03,-91.58
291,Female,1956,64,baby boomer,40407,793,very good,34.76,-84.97
738,Female,1962,57,baby boomer,63974,707,good,40.02,-105.25
142,Female,1960,59,baby boomer,51788,675,good,41.9,-72.08
1375,Female,1996,23,gen Z,71590,717,good,38.64,-76.9
459,Male,1954,65,baby boomer,25257,734,good,33.36,-81.28
281,Male,1996,24,gen Z,38549,684,good,41.15,-81.24
498,Male,1999,20,gen Z,46580,660,fair,20.88,-156.5
55,Female,1958,61,baby boomer,44583,717,good,37.92,-122.34
1370,Female,1958,62,baby boomer,52908,709,good,38.44,-121.3
897,Female,1989,30,millennials,26996,501,poor,31.07,-83.19
262,Male,2002,18,gen Z,32635,734,good,28.82,-96.98
1781,Male,1990,29,millennials,36050,708,good,42.93,-75.46
457,Female,1985,34,millennials,36324,705,good,35.19,-80.83
160,Male,1975,44,gen X,37965,796,very good,38.91,-75.43
1655,Male,1962,57,baby boomer,34856,830,excellent,42.24,-83.18
984,Female,1956,63,baby boomer,32928,850,excellent,28.3,-81.41
1329,Female,1995,24,gen Z,28011,720,good,34.08,-117.46
1535,Male,1960,59,baby boomer,33311,590,fair,38.87,-82.99
1220,Female,1997,22,gen Z,34852,641,fair,41.7,-111.87
833,Female,1998,21,gen Z,44501,683,good,40.85,-74.1
295,Male,1966,53,gen X,30054,681,good,40.79,-90.16
1434,Male,1957,62,baby boomer,40891,717,good,26.45,-80.08
208,Female,1982,37,millennials,67747,804,excellent,47.79,-122.2
1909,Male,1963,56,baby boomer,26510,696,good,34.02,-118.28
1356,Male,1936,84,silent generation,26676,733,good,44.99,-91.72
265,Female,1975,44,gen X,45497,713,good,27.8,-97.39
1947,Male,1932,87,silent generation,27971,765,very good,31.62,-82.88
1089,Female,1988,31,millennials,51501,729,good,38.22,-85.74
1790,Male,1998,21,gen Z,113797,660,fair,41.24,-73.31
1999,Male,2000,19,gen Z,34134,683,good,31.06,-98.18
614,Female,1935,84,silent generation,16430,779,very good,35.4,-80.59
814,Male,1948,72,baby boomer,16302,748,very good,27.98,-80.66
175,Female,1986,33,millennials,54091,675,good,40.68,-73.37
305,Male,1968,51,gen X,29388,755,very good,44.37,-73.4
1225,Male,1965,54,gen X,62837,850,excellent,37.97,-122.5
1405,Male,1974,45,gen X,48755,777,very good,47.91,-97.07
1478,Female,1980,39,millennials,44506,849,excellent,38.93,-121.25
1920,Male,1955,64,baby boomer,31244,713,good,46.04,-95.29
241,Female,1961,58,baby boomer,30605,737,good,34.93,-79.76
331,Male,1985,34,millennials,29907,732,good,33.44,-79.56
8,Male,1998,21,gen Z,38497,699,good,27.95,-82.48
1354,Male,1985,34,millennials,33336,692,good,35.46,-86.08
1258,Female,1940,79,silent generation,15470,789,very good,33.99,-117.53
919,Female,1965,54,gen X,67890,698,good,38.81,-76.75
1447,Male,1987,33,millennials,68741,610,fair,47.49,-122.1
902,Male,1988,31,millennials,45025,635,fair,33.15,-117.17
1318,Female,2002,18,gen Z,45664,778,very good,35.55,-117.67
1545,Male,1999,20,gen Z,30882,807,excellent,33.73,-117.05
1001,Male,1999,20,gen Z,36283,716,good,36.56,-82.19
1315,Female,1962,57,baby boomer,32576,753,very good,38.61,-88.78
323,Male,1965,54,gen X,26696,683,good,36.6,-119.75
625,Female,2000,19,gen Z,47350,680,good,36.33,-82.36
979,Male,1961,59,baby boomer,32678,693,good,34.06,-117.79
537,Female,2000,19,gen Z,64428,703,good,38.01,-121.38
1096,Male,1960,59,baby boomer,41379,681,good,43.04,-76.14
1347,Female,1955,64,baby boomer,55418,590,fair,35.73,-77.92
1395,Male,1961,58,baby boomer,153691,604,fair,40.98,-74.11
1614,Female,1979,40,gen X,36152,716,good,35.48,-96.89
1212,Male,1987,33,millennials,39975,810,excellent,34.98,-80.54
1588,Male,1977,42,gen X,58223,689,good,41.26,-96.01
121,Female,1985,34,millennials,45419,721,good,44.21,-88.43
1773,Male,1997,22,gen Z,53873,742,very good,29.76,-95.38
1859,Male,1952,68,baby boomer,38689,836,excellent,41.44,-74.42
1339,Male,1994,25,millennials,64429,773,very good,38.01,-121.38
1894,Female,1999,21,gen Z,47602,790,very good,41.51,-93.48
77,Female,1920,99,greatest generation,51110,709,good,40.24,-76.92
1222,Female,1977,42,gen X,28738,600,fair,42.39,-113.78
363,Female,1967,52,gen X,48686,701,good,27.9,-82.78
634,Female,1970,49,gen X,49079,683,good,41.38,-81.64
628,Male,1963,57,baby boomer,107075,815,excellent,40.0,-75.26
756,Female,1953,66,baby boomer,59251,679,good,39.64,-84.08
971,Female,1999,20,gen Z,40572,732,good,33.37,-84.78
111,Female,1994,25,millennials,30004,738,good,33.79,-82.47
312,Female,2002,18,gen Z,47672,767,very good,39.69,-76.06
1627,Male,1990,29,millennials,37568,825,excellent,30.65,-93.89
1359,Female,1984,35,millennials,45025,691,good,36.67,-76.3
174,Female,1996,23,gen Z,44644,716,good,38.35,-81.63
420,Male,1998,22,gen Z,33140,744,very good,33.82,-117.91
488,Male,1985,34,millennials,32126,745,very good,27.92,-97.29
7,Male,1945,74,silent generation,32682,650,fair,39.3,-76.61
863,Female,1959,60,baby boomer,34406,774,very good,35.4,-93.11
1854,Male,1972,48,gen X,48337,625,fair,35.06,-85.25
1041,Female,1971,48,gen X,32522,639,fair,34.87,-85.5
1616,Male,1971,48,gen X,94260,815,excellent,33.0,-97.23
1805,Male,1981,38,millennials,26613,718,good,45.99,-84.36
1284,Female,1969,50,gen X,39947,765,very good,41.76,-70.08
1735,Male,1963,56,baby boomer,36583,614,fair,27.64,-80.39
1528,Female,1942,78,silent generation,27992,695,good,32.61,-93.28
1278,Male,2000,19,gen Z,28417,684,good,39.98,-82.98
591,Male,1969,50,gen X,38458,696,good,34.97,-89.99
97,Female,1950,69,baby boomer,32952,765,very good,35.97,-83.94
31,Female,1968,51,gen X,45570,712,good,41.62,-87.72
1380,Male,1982,37,millennials,42444,736,good,33.62,-112.13
1240,Female,1963,56,baby boomer,31814,693,good,40.26,-81.84
932,Male,1953,67,baby boomer,34172,811,excellent,32.36,-92.97
378,Female,2001,18,gen Z,38241,596,fair,46.21,-119.16
647,Female,1988,31,millennials,26900,758,very good,36.52,-119.39
391,Female,1934,85,silent generation,35270,731,good,33.69,-78.89
588,Male,1998,21,gen Z,47109,844,excellent,38.47,-90.75
986,Male,1987,32,millennials,48010,703,good,40.65,-73.58
1944,Female,1957,62,baby boomer,49378,740,very good,38.95,-84.54
185,Female,1973,47,gen X,30942,779,very good,40.66,-74.19
1007,Male,1954,66,baby boomer,54654,618,fair,40.24,-76.92
1110,Female,1998,21,gen Z,65909,673,good,42.86,-71.48
