card_id,client_id,card_type
1982,136,Debit
2710,603,Credit
5205,1794,Debit
3069,329,Credit
1362,329,Credit
4082,329,Debit (Prepaid)
4788,329,Credit
5824,1181,Credit
136,1181,Debit
3642,1181,Credit
5842,1181,Debit
1094,1181,Debit
32,598,Debit (Prepaid)
2040,598,Debit
2361,598,Credit
5038,990,Debit (Prepaid)
2267,1777,Credit
5014,1777,Debit (Prepaid)
1207,1777,Credit
4557,1777,Debit
1057,1777,Credit
702,998,Credit
703,998,Debit
2917,1872,Debit
5819,1872,Debit
2918,1872,Debit
308,1872,Debit
3962,1872,Credit
4267,1872,Credit
933,1743,Debit (Prepaid)
1983,1743,Debit
934,1743,Debit
935,1743,Debit
2781,1000,Debit
1737,1708,Debit
704,1708,Credit
936,799,Credit
2284,799,Credit
3650,144,Credit
1436,144,Credit
4457,144,Debit
5247,144,Debit
1235,781,Debit
1984,781,Debit
937,781,Debit
4388,781,Credit
5390,1572,Debit
5092,1572,Debit
3151,1572,Credit
2775,793,Credit
4234,793,Credit
938,1681,Credit
2545,1179,Debit
4466,1179,Debit
2612,1179,Debit
4760,1179,Credit
5128,1179,Debit
5283,114,Debit
3398,114,Debit
3070,114,Debit
939,114,Debit
1738,271,Debit
6112,1107,Debit
3698,1107,Debit
1985,1107,Debit
8,1107,Credit
2872,1107,Debit (Prepaid)
6079,517,Debit
5335,517,Debit
106,517,Credit
1739,517,Debit
2268,624,Debit
1326,624,Debit
2992,1215,Debit
5476,1992,Debit
5327,1992,Debit (Prepaid)
1132,1992,Debit
4442,1992,Debit
3797,1992,Debit
705,968,Credit
5974,19,Debit (Prepaid)
1133,1605,Debit
3231,1605,Credit
5975,1605,Debit
3123,463,Debit
5746,463,Debit
1986,1365,Credit
3328,809,Debit
1202,590,Credit
262,590,Debit
2555,1904,Credit
2575,1904,Debit (Prepaid)
3656,1904,Debit (Prepaid)
1004,1904,Debit
2498,1904,Credit
1120,545,Debit
6140,545,Credit
5802,545,Debit
2125,789,Debit
4523,789,Debit (Prepaid)
2269,789,Debit
3071,742,Credit
4751,742,Debit (Prepaid)
3900,742,Debit (Prepaid)
3943,742,Debit
706,612,Debit
2294,612,Debit
4031,612,Debit
2375,612,Debit
186,612,Credit
3512,612,Credit
4925,612,Debit
1437,536,Credit
940,536,Credit
707,536,Debit (Prepaid)
941,536,Debit
708,536,Debit
1438,523,Credit
2713,523,Credit
3612,523,Debit
709,523,Credit
2771,928,Debit
3572,928,Debit
3152,928,Debit
1203,928,Credit
710,928,Credit
4528,928,Debit
4335,928,Credit
3506,1642,Credit
3573,1642,Credit
5206,1642,Credit
6034,1642,Credit
4281,1642,Debit
332,495,Credit
1740,495,Debit
2521,495,Debit
137,495,Debit
2625,166,Debit
5284,166,Credit
1741,166,Debit
4836,1277,Credit
2714,718,Credit
5796,718,Credit
1189,718,Debit (Prepaid)
711,1962,Debit
3371,1962,Credit
3798,1962,Debit
2594,1962,Debit
2126,1962,Debit
2198,133,Debit
4683,133,Debit
6113,682,Credit
6145,682,Debit
5162,795,Debit
4357,795,Credit
5904,1849,Debit
1011,1849,Credit
3661,1732,Debit
712,167,Credit
1742,167,Credit
942,167,Credit
1987,1496,Debit
713,1496,Debit (Prepaid)
943,1496,Debit (Prepaid)
1743,853,Credit
6096,237,Credit
3574,237,Debit
4238,769,Credit
1744,769,Debit
3298,2,Credit
3593,2,Debit
2576,2,Debit
6073,2,Debit
2919,2,Credit
3153,313,Debit
4804,313,Credit
714,1624,Debit
1988,1624,Credit
1745,958,Debit
944,958,Credit
945,958,Debit
2938,989,Credit
4613,989,Debit
4354,989,Debit
3039,989,Credit
3643,989,Debit (Prepaid)
4124,989,Credit
2511,989,Debit
3979,989,Debit
2976,1562,Credit
168,1562,Debit
3459,1562,Debit (Prepaid)
2907,1983,Credit
3399,1983,Credit
2653,1983,Debit
191,1091,Credit
1384,1091,Debit
3507,1091,Credit
3334,1091,Debit
2013,759,Credit
3716,759,Debit
2230,759,Debit
3101,759,Debit
2069,779,Credit
119,779,Debit
1058,779,Debit
4558,779,Debit
3299,779,Debit
4282,105,Credit
4443,105,Credit
3460,105,Credit
1103,105,Credit
2499,105,Credit
3632,1618,Debit
5363,1618,Debit (Prepaid)
3031,1618,Debit
5729,1618,Debit
3239,1168,Debit
5300,1237,Debit
2017,1237,Credit
3944,1237,Debit
5163,1237,Debit
2092,1237,Debit (Prepaid)
3372,1237,Debit
4283,699,Debit
3285,699,Credit
3875,699,Debit
4012,646,Debit
6090,646,Debit
2093,646,Credit
715,499,Debit
716,499,Debit
5976,1403,Debit
2830,1403,Debit
5433,631,Credit
4355,631,Debit
4515,631,Debit
2818,631,Debit
3784,631,Debit
717,631,Credit
2596,631,Credit
4138,1070,Debit
718,1070,Debit
2923,1070,Credit
4684,1070,Debit (Prepaid)
2908,1070,Debit
5072,1070,Credit
2455,291,Credit
3221,291,Credit
169,291,Debit (Prepaid)
5774,738,Credit
2270,738,Credit
1989,738,Debit
204,738,Debit
5140,142,Debit
1046,142,Debit
1990,1375,Credit
719,1375,Debit
5827,459,Credit
5620,459,Debit
3170,459,Credit
1991,459,Debit
3625,459,Debit
120,459,Credit
1457,281,Credit
4453,281,Credit
946,498,Debit
720,498,Debit
3667,55,Credit
4505,55,Debit
3980,55,Debit
3265,55,Debit
5865,55,Debit
6037,1370,Credit
4957,1370,Debit
170,1370,Debit
3464,1370,Credit
721,897,Credit
4458,897,Debit
1992,262,Debit
722,262,Credit
1746,262,Debit (Prepaid)
723,1781,Debit
6018,1781,Debit
3032,1781,Debit
5554,457,Credit
3129,457,Credit
4222,457,Debit
3751,457,Credit
2740,160,Debit
1747,160,Debit
4914,160,Debit (Prepaid)
3072,1655,Debit
947,1655,Credit
1236,1655,Credit
1208,984,Credit
2796,984,Debit
4088,984,Debit
3836,984,Credit
121,984,Credit
724,1329,Debit (Prepaid)
725,1329,Debit
1748,1329,Debit
3154,1329,Debit
3461,1535,Credit
187,1535,Debit
948,1220,Debit
949,833,Debit
1749,833,Debit
2577,295,Debit
2101,1434,Debit
5776,1434,Credit
3594,1434,Credit
5765,1434,Credit
1750,208,Debit
4980,208,Credit
2426,208,Debit
5640,1909,Debit
4017,1909,Debit
1136,1909,Credit
5207,1909,Debit
4752,1356,Credit
2862,1356,Credit
1751,1356,Debit (Prepaid)
4057,1356,Debit
5480,1356,Credit
5905,265,Credit
1264,265,Credit
2305,265,Debit
2909,1947,Debit
2271,1947,Debit
205,1947,Debit
2654,1947,Debit
3159,1089,Debit
3487,1089,Debit (Prepaid)
2682,1089,Debit
726,1790,Debit (Prepaid)
1752,1999,Debit
1993,1999,Credit
1753,614,Debit
4002,614,Debit
4753,614,Credit
416,614,Credit
2094,614,Debit
6065,614,Debit
2953,614,Debit
340,814,Credit
2955,814,Credit
4536,814,Debit
4444,814,Credit
950,175,Debit (Prepaid)
5267,305,Debit
341,305,Debit (Prepaid)
2448,305,Debit
2338,1225,Credit
1163,1225,Credit
5762,1225,Debit
4754,1405,Debit
2690,1405,Debit (Prepaid)
2939,1405,Credit
5922,1405,Credit
5039,1405,Debit
2578,1405,Debit
4844,1405,Debit
5420,1405,Credit
5994,1478,Credit
4789,1478,Debit
1237,1478,Debit
3415,1920,Credit
5579,1920,Debit
2791,1920,Debit
3861,1920,Debit (Prepaid)
4412,241,Debit
4506,241,Debit
2749,241,Debit
3921,241,Credit
58,241,Debit
3818,331,Debit
1994,331,Credit
417,8,Credit
418,8,Credit
727,1354,Debit
5447,1354,Debit
1995,1354,Debit
3102,1258,Debit
1105,1258,Credit
3901,1258,Credit
4830,1258,Debit
206,1258,Debit (Prepaid)
5951,1258,Debit
3561,1258,Debit
3945,919,Debit
6124,919,Credit
4733,1447,Credit
728,902,Debit
951,1318,Credit
729,1318,Debit
730,1318,Debit
1458,1318,Credit
731,1545,Debit
419,1545,Credit
1754,1545,Debit
732,1001,Debit
5070,1315,Debit
5719,1315,Debit
2556,1315,Debit
5434,1315,Credit
4790,323,Credit
4268,323,Debit
2135,323,Debit
2467,323,Debit
5977,323,Debit
733,625,Debit
6125,979,Credit
5421,979,Credit
2613,979,Debit
1755,537,Debit
1756,537,Debit
3012,1096,Credit
5225,1096,Debit
4816,1347,Debit
3511,1347,Credit
5678,1347,Debit
5141,1395,Credit
4089,1395,Debit
3033,1614,Credit
2095,1212,Debit
6117,1588,Debit
2016,1588,Credit
5952,121,Debit
420,121,Credit
349,121,Credit
1996,1773,Debit (Prepaid)
2703,1859,Debit
4991,1859,Debit
2241,1859,Credit
2419,1859,Debit (Prepaid)
5018,1859,Debit
1997,1339,Credit
734,1339,Debit
735,1894,Debit
736,1894,Credit
2438,77,Credit
5906,77,Debit
438,77,Credit
4373,77,Debit
3621,77,Debit
4837,77,Debit
5688,77,Debit
5501,77,Debit
1076,1222,Debit
5364,363,Credit
5555,363,Debit
5208,363,Debit (Prepaid)
4434,634,Debit
3541,634,Debit
2272,634,Debit
3375,634,Credit
2579,628,Debit (Prepaid)
333,628,Debit
1757,628,Debit
3963,756,Debit
952,971,Credit
953,971,Debit
1998,971,Debit
737,971,Debit
954,971,Debit
1758,111,Debit
4413,111,Debit
1439,111,Credit
738,312,Debit
955,312,Debit (Prepaid)
1759,312,Debit
956,312,Debit
1999,1627,Debit
4149,1359,Credit
3699,1359,Debit
1760,174,Debit
1761,174,Debit
1762,174,Debit
739,420,Debit (Prepaid)
4817,488,Debit
5413,488,Debit
171,7,Debit
3335,7,Debit (Prepaid)
2490,7,Debit
1385,863,Debit (Prepaid)
4861,863,Debit
2750,863,Debit
3570,1854,Credit
3585,1854,Debit
2500,1041,Debit
2786,1616,Debit
2730,1616,Debit
5164,1616,Debit (Prepaid)
4734,1616,Credit
1763,1805,Credit
2546,1805,Credit
172,1284,Debit
6066,1284,Credit
2000,1735,Credit
1165,1735,Credit
3336,1735,Debit
4053,1735,Credit
3700,1735,Debit
5057,1735,Credit
5828,1528,Credit
2491,1528,Debit
4805,1528,Debit (Prepaid)
4845,1528,Credit
3752,1528,Credit
4315,1528,Debit
740,1278,Debit (Prepaid)
1764,1278,Debit
741,1278,Debit
2863,591,Debit
2199,591,Debit
2391,591,Credit
2285,97,Debit
3180,31,Debit
3622,31,Debit
5594,31,Credit
742,1380,Debit
219,1380,Debit (Prepaid)
1295,1240,Credit
3876,1240,Debit
1361,1240,Debit
1121,932,Debit
2626,932,Debit
2614,932,Credit
188,932,Credit
220,932,Debit
3562,932,Credit
2001,378,Debit (Prepaid)
5294,647,Debit
4460,647,Debit
4921,391,Credit
317,391,Debit
4936,391,Debit (Prepaid)
3488,391,Debit
3616,391,Debit
5182,391,Credit
957,588,Debit
439,588,Credit
1765,588,Debit
263,986,Debit
4755,986,Debit
2139,986,Credit
5295,1944,Debit
1304,1944,Debit
33,1944,Credit
1059,1944,Debit
4046,185,Debit
5361,185,Credit
2711,185,Credit
1305,1007,Credit
743,1110,Debit
3199,1110,Credit
